sample 2242 is classified as 0, positive_classifiers=45, negative_classifiers=150
sample 1155 is classified as 0, positive_classifiers=0, negative_classifiers=135
sample 584 is classified as 1, positive_classifiers=375, negative_classifiers=0
sample 3024 is classified as 0, positive_classifiers=0, negative_classifiers=645
sample 2465 is classified as 0, positive_classifiers=13, negative_classifiers=753
sample 1661 is classified as 1, positive_classifiers=298, negative_classifiers=0
sample 1450 is classified as 1, positive_classifiers=432, negative_classifiers=0
sample 1020 is classified as 1, positive_classifiers=425, negative_classifiers=0
sample 304 is classified as 0, positive_classifiers=0, negative_classifiers=765
sample 1063 is classified as 0, positive_classifiers=134, negative_classifiers=149
sample 2269 is classified as 0, positive_classifiers=14, negative_classifiers=562
sample 2699 is classified as 0, positive_classifiers=0, negative_classifiers=700
sample 2760 is classified as 0, positive_classifiers=30, negative_classifiers=496
sample 1017 is classified as 1, positive_classifiers=311, negative_classifiers=0
sample 1092 is classified as 1, positive_classifiers=252, negative_classifiers=0
sample 749 is classified as 0, positive_classifiers=32, negative_classifiers=326
sample 1940 is classified as 1, positive_classifiers=297, negative_classifiers=0
sample 1139 is classified as 1, positive_classifiers=349, negative_classifiers=273
sample 1876 is classified as 0, positive_classifiers=13, negative_classifiers=263
sample 2775 is classified as 0, positive_classifiers=1, negative_classifiers=594
sample 1910 is classified as 0, positive_classifiers=12, negative_classifiers=755
sample 1161 is classified as 0, positive_classifiers=0, negative_classifiers=860
sample 904 is classified as 0, positive_classifiers=2, negative_classifiers=541
sample 1771 is classified as 0, positive_classifiers=54, negative_classifiers=650
sample 3181 is classified as 0, positive_classifiers=65, negative_classifiers=378
sample 3076 is classified as 0, positive_classifiers=0, negative_classifiers=315
sample 2667 is classified as 1, positive_classifiers=287, negative_classifiers=111
sample 3283 is classified as 0, positive_classifiers=232, negative_classifiers=611
sample 1884 is classified as 1, positive_classifiers=283, negative_classifiers=80
sample 1763 is classified as 1, positive_classifiers=280, negative_classifiers=132
sample 1075 is classified as 1, positive_classifiers=394, negative_classifiers=0
sample 3141 is classified as 1, positive_classifiers=260, negative_classifiers=129
sample 246 is classified as 0, positive_classifiers=0, negative_classifiers=896
sample 2802 is classified as 0, positive_classifiers=278, negative_classifiers=307
sample 678 is classified as 0, positive_classifiers=0, negative_classifiers=714
sample 963 is classified as 1, positive_classifiers=99, negative_classifiers=42
sample 1593 is classified as 1, positive_classifiers=302, negative_classifiers=0
sample 1444 is classified as 0, positive_classifiers=57, negative_classifiers=147
sample 2079 is classified as 0, positive_classifiers=31, negative_classifiers=268
sample 2983 is classified as 0, positive_classifiers=6, negative_classifiers=417
sample 827 is classified as 1, positive_classifiers=296, negative_classifiers=228
sample 2061 is classified as 0, positive_classifiers=66, negative_classifiers=510
sample 1685 is classified as 0, positive_classifiers=70, negative_classifiers=476
sample 2559 is classified as 1, positive_classifiers=357, negative_classifiers=112
sample 1377 is classified as 0, positive_classifiers=9, negative_classifiers=741
sample 1341 is classified as 0, positive_classifiers=0, negative_classifiers=550
sample 1793 is classified as 0, positive_classifiers=26, negative_classifiers=600
sample 2281 is classified as 0, positive_classifiers=4, negative_classifiers=770
sample 2815 is classified as 1, positive_classifiers=279, negative_classifiers=67
sample 3184 is classified as 1, positive_classifiers=364, negative_classifiers=0
sample 582 is classified as 0, positive_classifiers=0, negative_classifiers=844
sample 52 is classified as 0, positive_classifiers=68, negative_classifiers=325
sample 3241 is classified as 0, positive_classifiers=29, negative_classifiers=217
sample 711 is classified as 0, positive_classifiers=0, negative_classifiers=677
sample 1268 is classified as 0, positive_classifiers=118, negative_classifiers=126
sample 840 is classified as 0, positive_classifiers=0, negative_classifiers=793
sample 1585 is classified as 1, positive_classifiers=309, negative_classifiers=0
sample 2635 is classified as 1, positive_classifiers=266, negative_classifiers=262
sample 1591 is classified as 0, positive_classifiers=130, negative_classifiers=603
sample 159 is classified as 0, positive_classifiers=114, negative_classifiers=159
sample 2150 is classified as 0, positive_classifiers=60, negative_classifiers=332
sample 1697 is classified as 1, positive_classifiers=365, negative_classifiers=0
sample 3240 is classified as 0, positive_classifiers=34, negative_classifiers=254
sample 782 is classified as 0, positive_classifiers=70, negative_classifiers=542
sample 2736 is classified as 1, positive_classifiers=330, negative_classifiers=13
sample 1145 is classified as 1, positive_classifiers=390, negative_classifiers=0
sample 1837 is classified as 0, positive_classifiers=31, negative_classifiers=241
sample 70 is classified as 0, positive_classifiers=7, negative_classifiers=184
sample 353 is classified as 0, positive_classifiers=0, negative_classifiers=821
sample 3030 is classified as 0, positive_classifiers=274, negative_classifiers=437
sample 3222 is classified as 0, positive_classifiers=2, negative_classifiers=679
sample 3147 is classified as 0, positive_classifiers=5, negative_classifiers=770
sample 889 is classified as 0, positive_classifiers=0, negative_classifiers=672
sample 1114 is classified as 0, positive_classifiers=0, negative_classifiers=805
sample 2590 is classified as 0, positive_classifiers=19, negative_classifiers=377
sample 2026 is classified as 0, positive_classifiers=52, negative_classifiers=445
sample 1833 is classified as 1, positive_classifiers=402, negative_classifiers=28
sample 2086 is classified as 0, positive_classifiers=19, negative_classifiers=519
sample 3288 is classified as 1, positive_classifiers=259, negative_classifiers=0
sample 2607 is classified as 0, positive_classifiers=0, negative_classifiers=866
sample 1721 is classified as 0, positive_classifiers=0, negative_classifiers=308
sample 318 is classified as 0, positive_classifiers=0, negative_classifiers=1006
sample 2723 is classified as 1, positive_classifiers=364, negative_classifiers=44
sample 30 is classified as 1, positive_classifiers=309, negative_classifiers=0
sample 843 is classified as 1, positive_classifiers=260, negative_classifiers=44
sample 1733 is classified as 0, positive_classifiers=0, negative_classifiers=844
sample 2971 is classified as 0, positive_classifiers=0, negative_classifiers=474
sample 1891 is classified as 1, positive_classifiers=259, negative_classifiers=199
sample 331 is classified as 0, positive_classifiers=78, negative_classifiers=133
sample 1945 is classified as 0, positive_classifiers=0, negative_classifiers=843
sample 2895 is classified as 0, positive_classifiers=0, negative_classifiers=683
sample 2191 is classified as 0, positive_classifiers=0, negative_classifiers=894
sample 1906 is classified as 0, positive_classifiers=0, negative_classifiers=566
sample 2093 is classified as 0, positive_classifiers=132, negative_classifiers=149
sample 937 is classified as 0, positive_classifiers=0, negative_classifiers=624
sample 383 is classified as 1, positive_classifiers=364, negative_classifiers=0
sample 369 is classified as 0, positive_classifiers=19, negative_classifiers=714
sample 1095 is classified as 0, positive_classifiers=0, negative_classifiers=795
sample 1582 is classified as 1, positive_classifiers=370, negative_classifiers=0
sample 17 is classified as 1, positive_classifiers=398, negative_classifiers=0
sample 1877 is classified as 0, positive_classifiers=0, negative_classifiers=677
sample 2906 is classified as 1, positive_classifiers=336, negative_classifiers=0
sample 1650 is classified as 0, positive_classifiers=19, negative_classifiers=714
sample 242 is classified as 0, positive_classifiers=0, negative_classifiers=1006
sample 2969 is classified as 0, positive_classifiers=76, negative_classifiers=215
sample 1470 is classified as 1, positive_classifiers=83, negative_classifiers=73
sample 2400 is classified as 0, positive_classifiers=151, negative_classifiers=324
sample 2527 is classified as 0, positive_classifiers=5, negative_classifiers=779
sample 1605 is classified as 1, positive_classifiers=422, negative_classifiers=0
sample 2910 is classified as 1, positive_classifiers=314, negative_classifiers=235
sample 1115 is classified as 1, positive_classifiers=102, negative_classifiers=0
sample 720 is classified as 0, positive_classifiers=40, negative_classifiers=787
sample 1684 is classified as 1, positive_classifiers=191, negative_classifiers=128
sample 474 is classified as 0, positive_classifiers=0, negative_classifiers=313
sample 1782 is classified as 0, positive_classifiers=0, negative_classifiers=507
sample 3020 is classified as 0, positive_classifiers=0, negative_classifiers=643
sample 2821 is classified as 1, positive_classifiers=144, negative_classifiers=60
sample 2542 is classified as 1, positive_classifiers=302, negative_classifiers=116
sample 2884 is classified as 0, positive_classifiers=22, negative_classifiers=808
sample 149 is classified as 0, positive_classifiers=71, negative_classifiers=207
sample 2609 is classified as 1, positive_classifiers=294, negative_classifiers=0
sample 3084 is classified as 1, positive_classifiers=272, negative_classifiers=181
sample 1619 is classified as 1, positive_classifiers=115, negative_classifiers=0
sample 3086 is classified as 0, positive_classifiers=45, negative_classifiers=139
sample 2315 is classified as 0, positive_classifiers=0, negative_classifiers=906
sample 1344 is classified as 0, positive_classifiers=0, negative_classifiers=685
sample 865 is classified as 1, positive_classifiers=301, negative_classifiers=0
sample 487 is classified as 1, positive_classifiers=390, negative_classifiers=0
sample 2933 is classified as 0, positive_classifiers=39, negative_classifiers=329
sample 2661 is classified as 0, positive_classifiers=14, negative_classifiers=568
sample 871 is classified as 0, positive_classifiers=67, negative_classifiers=591
sample 2850 is classified as 0, positive_classifiers=60, negative_classifiers=296
sample 3302 is classified as 0, positive_classifiers=0, negative_classifiers=448
sample 3171 is classified as 1, positive_classifiers=394, negative_classifiers=56
sample 2452 is classified as 0, positive_classifiers=27, negative_classifiers=364
sample 2206 is classified as 0, positive_classifiers=201, negative_classifiers=229
sample 1701 is classified as 0, positive_classifiers=0, negative_classifiers=860
sample 1131 is classified as 1, positive_classifiers=72, negative_classifiers=0
sample 672 is classified as 0, positive_classifiers=0, negative_classifiers=785
sample 1122 is classified as 1, positive_classifiers=375, negative_classifiers=0
sample 3013 is classified as 0, positive_classifiers=0, negative_classifiers=179
sample 468 is classified as 0, positive_classifiers=0, negative_classifiers=922
sample 2746 is classified as 0, positive_classifiers=13, negative_classifiers=912
sample 2337 is classified as 1, positive_classifiers=329, negative_classifiers=188
sample 2023 is classified as 0, positive_classifiers=37, negative_classifiers=523
sample 1208 is classified as 1, positive_classifiers=401, negative_classifiers=0
sample 1584 is classified as 0, positive_classifiers=13, negative_classifiers=695
sample 789 is classified as 0, positive_classifiers=0, negative_classifiers=818
sample 1466 is classified as 0, positive_classifiers=58, negative_classifiers=492
sample 2067 is classified as 0, positive_classifiers=11, negative_classifiers=227
sample 637 is classified as 1, positive_classifiers=609, negative_classifiers=0
sample 1742 is classified as 0, positive_classifiers=25, negative_classifiers=622
sample 3128 is classified as 0, positive_classifiers=0, negative_classifiers=1160
sample 2388 is classified as 0, positive_classifiers=6, negative_classifiers=715
sample 565 is classified as 0, positive_classifiers=0, negative_classifiers=800
sample 2300 is classified as 0, positive_classifiers=44, negative_classifiers=704
sample 1123 is classified as 0, positive_classifiers=102, negative_classifiers=307
sample 2454 is classified as 0, positive_classifiers=19, negative_classifiers=231
sample 688 is classified as 0, positive_classifiers=0, negative_classifiers=957
sample 509 is classified as 1, positive_classifiers=301, negative_classifiers=0
sample 2041 is classified as 0, positive_classifiers=1, negative_classifiers=796
sample 31 is classified as 0, positive_classifiers=0, negative_classifiers=880
sample 1440 is classified as 0, positive_classifiers=0, negative_classifiers=908
sample 2899 is classified as 0, positive_classifiers=0, negative_classifiers=170
sample 2643 is classified as 0, positive_classifiers=13, negative_classifiers=621
sample 2511 is classified as 0, positive_classifiers=28, negative_classifiers=926
sample 2537 is classified as 1, positive_classifiers=294, negative_classifiers=0
sample 2769 is classified as 0, positive_classifiers=2, negative_classifiers=791
sample 2289 is classified as 0, positive_classifiers=99, negative_classifiers=135
sample 2625 is classified as 1, positive_classifiers=122, negative_classifiers=0
sample 1981 is classified as 0, positive_classifiers=9, negative_classifiers=708
sample 1352 is classified as 0, positive_classifiers=34, negative_classifiers=623
sample 1594 is classified as 0, positive_classifiers=0, negative_classifiers=376
sample 769 is classified as 0, positive_classifiers=0, negative_classifiers=624
sample 640 is classified as 1, positive_classifiers=390, negative_classifiers=0
sample 1711 is classified as 0, positive_classifiers=143, negative_classifiers=201
sample 3206 is classified as 0, positive_classifiers=69, negative_classifiers=298
sample 2225 is classified as 0, positive_classifiers=13, negative_classifiers=862
sample 1547 is classified as 0, positive_classifiers=0, negative_classifiers=660
sample 1892 is classified as 0, positive_classifiers=0, negative_classifiers=554
sample 1099 is classified as 1, positive_classifiers=331, negative_classifiers=0
sample 2602 is classified as 0, positive_classifiers=65, negative_classifiers=556
sample 2968 is classified as 0, positive_classifiers=6, negative_classifiers=578
sample 2430 is classified as 0, positive_classifiers=24, negative_classifiers=840
sample 1719 is classified as 1, positive_classifiers=124, negative_classifiers=0
sample 2308 is classified as 0, positive_classifiers=0, negative_classifiers=386
sample 1096 is classified as 0, positive_classifiers=0, negative_classifiers=895
sample 2758 is classified as 0, positive_classifiers=77, negative_classifiers=567
sample 1645 is classified as 0, positive_classifiers=0, negative_classifiers=244
sample 3300 is classified as 0, positive_classifiers=0, negative_classifiers=933
sample 370 is classified as 0, positive_classifiers=4, negative_classifiers=906
sample 1750 is classified as 0, positive_classifiers=0, negative_classifiers=860
sample 2379 is classified as 0, positive_classifiers=0, negative_classifiers=91
sample 77 is classified as 0, positive_classifiers=8, negative_classifiers=580
sample 1201 is classified as 0, positive_classifiers=0, negative_classifiers=445
sample 2987 is classified as 1, positive_classifiers=286, negative_classifiers=251
sample 352 is classified as 1, positive_classifiers=322, negative_classifiers=0
sample 822 is classified as 1, positive_classifiers=425, negative_classifiers=0
sample 24 is classified as 0, positive_classifiers=6, negative_classifiers=95
sample 2698 is classified as 1, positive_classifiers=302, negative_classifiers=116
sample 2358 is classified as 0, positive_classifiers=68, negative_classifiers=81
sample 2912 is classified as 1, positive_classifiers=414, negative_classifiers=25
sample 201 is classified as 0, positive_classifiers=0, negative_classifiers=313
sample 2712 is classified as 0, positive_classifiers=18, negative_classifiers=340
sample 2224 is classified as 0, positive_classifiers=0, negative_classifiers=596
sample 2762 is classified as 0, positive_classifiers=86, negative_classifiers=359
sample 2043 is classified as 0, positive_classifiers=2, negative_classifiers=244
sample 1896 is classified as 0, positive_classifiers=30, negative_classifiers=557
sample 1580 is classified as 0, positive_classifiers=0, negative_classifiers=297
sample 2283 is classified as 0, positive_classifiers=32, negative_classifiers=856
sample 1992 is classified as 0, positive_classifiers=16, negative_classifiers=1000
sample 3280 is classified as 0, positive_classifiers=5, negative_classifiers=349
sample 2082 is classified as 0, positive_classifiers=153, negative_classifiers=184
sample 1165 is classified as 0, positive_classifiers=0, negative_classifiers=818
sample 1628 is classified as 0, positive_classifiers=23, negative_classifiers=591
sample 1573 is classified as 0, positive_classifiers=27, negative_classifiers=159
sample 25 is classified as 0, positive_classifiers=0, negative_classifiers=866
sample 1966 is classified as 0, positive_classifiers=8, negative_classifiers=413
sample 3111 is classified as 0, positive_classifiers=0, negative_classifiers=986
sample 2536 is classified as 0, positive_classifiers=74, negative_classifiers=435
sample 2189 is classified as 1, positive_classifiers=381, negative_classifiers=0
sample 1478 is classified as 1, positive_classifiers=432, negative_classifiers=0
sample 2738 is classified as 0, positive_classifiers=0, negative_classifiers=956
sample 750 is classified as 1, positive_classifiers=400, negative_classifiers=0
sample 251 is classified as 0, positive_classifiers=34, negative_classifiers=71
sample 320 is classified as 0, positive_classifiers=0, negative_classifiers=728
sample 2956 is classified as 0, positive_classifiers=142, negative_classifiers=300
sample 850 is classified as 1, positive_classifiers=405, negative_classifiers=0
sample 2526 is classified as 0, positive_classifiers=80, negative_classifiers=567
sample 407 is classified as 1, positive_classifiers=247, negative_classifiers=0
sample 642 is classified as 0, positive_classifiers=0, negative_classifiers=756
sample 314 is classified as 0, positive_classifiers=9, negative_classifiers=521
sample 2612 is classified as 0, positive_classifiers=7, negative_classifiers=647
sample 1816 is classified as 0, positive_classifiers=244, negative_classifiers=257
sample 1758 is classified as 0, positive_classifiers=0, negative_classifiers=792
sample 2263 is classified as 0, positive_classifiers=0, negative_classifiers=631
sample 1342 is classified as 0, positive_classifiers=64, negative_classifiers=144
sample 3234 is classified as 1, positive_classifiers=299, negative_classifiers=285
sample 2078 is classified as 0, positive_classifiers=58, negative_classifiers=424
sample 3253 is classified as 0, positive_classifiers=115, negative_classifiers=552
sample 2332 is classified as 0, positive_classifiers=9, negative_classifiers=550

 precision    recall  f1-score   support

           0       0.88      0.97      0.92       425
           1       0.94      0.77      0.84       241

    accuracy                           0.90       666
   macro avg       0.91      0.87      0.88       666
weighted avg       0.90      0.90      0.90       

f1score 0.8447488584474886
